"word","count","nextWord","phrase"
"is because they are",4,"are","is because they"
"i can't say that",4,"that","i can't say"
"the family and the",4,"the","the family and"
"to step back and",4,"and","to step back"
"american civil liberties union",4,"union","american civil liberties"
"to limit the number",4,"number","to limit the"
"it has been years",4,"years","it has been"
"when we arrived in",4,"in","when we arrived"
"first time it was",4,"was","first time it"
"love to see it",4,"it","love to see"
"during the month of",4,"of","during the month"
"the month of may",4,"may","the month of"
"want to go home",4,"home","want to go"
"to say i love",4,"love","to say i"
"out of your comfort",4,"comfort","out of your"
"of your comfort zone",4,"zone","of your comfort"
"it was an easy",4,"easy","it was an"
"the department of education",4,"education","the department of"
"i will make the",4,"the","i will make"
"on the way i",4,"i","on the way"
"have been trapped in",4,"in","have been trapped"
"perhaps this is why",4,"why","perhaps this is"
"interesting to see if",4,"if","interesting to see"
"they are the only",4,"only","they are the"
"putting them in a",4,"a","putting them in"
"that we don't have",4,"have","that we don't"
"yes there is a",4,"a","yes there is"
"all of the new",4,"new","all of the"
"times the diameter of",4,"of","times the diameter"
"are in the middle",4,"middle","are in the"
"is to make it",4,"it","is to make"
"want to look at",4,"at","want to look"
"you are lucky enough",4,"enough","you are lucky"
"are lucky enough to",4,"to","are lucky enough"
"ever be able to",4,"to","ever be able"
"part to play in",4,"in","part to play"
"the second time i",4,"i","the second time"
"find a cure for",4,"for","find a cure"
"as well it is",4,"is","as well it"
"there is not one",4,"one","there is not"
"and for a few",4,"few","and for a"
"on the ground and",4,"and","on the ground"
"it is not clear",4,"clear","it is not"
"of which will be",4,"be","of which will"
"of the day in",4,"in","of the day"
"at a high school",4,"school","at a high"
"i love the color",4,"color","i love the"
"now one of the",4,"the","now one of"
"you can be the",4,"the","you can be"
"not bad at all",4,"all","not bad at"
"in a prepared statement",4,"statement","in a prepared"
"the subject at hand",4,"hand","the subject at"
"of being the first",4,"first","of being the"
"that has been in",4,"in","that has been"
"the well being of",4,"of","the well being"
"when i need to",4,"to","when i need"
"best known for her",4,"her","best known for"
"able to look at",4,"at","able to look"
"you want to play",4,"play","you want to"
"i love my husband",4,"husband","i love my"
"in the opening round",4,"round","in the opening"
"rise to the top",4,"top","rise to the"
"up to percent of",4,"of","up to percent"
"to run as a",4,"a","to run as"
"to hang out in",4,"in","to hang out"
"feel like i'm on",4,"on","feel like i'm"
"i am here to",4,"to","i am here"
"said it is not",4,"not","said it is"
"with a friend in",4,"in","with a friend"
"in the vicinity of",4,"of","in the vicinity"
"i know i should",4,"should","i know i"
"the development of a",4,"a","the development of"
"one third of the",4,"the","one third of"
"a long time for",4,"for","a long time"
"to start on the",4,"the","to start on"
"do you ever think",4,"think","do you ever"
"in the same direction",4,"direction","in the same"
"you how many times",4,"times","you how many"
"end of the road",4,"road","end of the"
"the fountain of youth",4,"youth","the fountain of"
"the past couple years",4,"years","the past couple"
"will i be able",4,"able","will i be"
"to invest in a",4,"a","to invest in"
"but there are other",4,"other","but there are"
"are in the country",4,"country","are in the"
"the job of the",4,"the","the job of"
"of the federal government",4,"government","of the federal"
"fun it was a",4,"a","fun it was"
"need to come to",4,"to","need to come"
"of more than a",4,"a","of more than"
"more than a hundred",4,"hundred","more than a"
"we feel like we",4,"we","we feel like"
"we went into the",4,"the","we went into"
"if you're in a",4,"a","if you're in"
"where i am now",4,"now","where i am"
"get in the car",4,"car","get in the"
"he was with the",4,"the","he was with"
"will be happy to",4,"to","will be happy"
"book that is the",4,"the","book that is"
"excited about the new",4,"new","excited about the"
"am still trying to",4,"to","am still trying"
"trunk of a car",4,"car","trunk of a"
"car in the block",4,"block","car in the"
"that the fact that",4,"that","that the fact"
"have a conversation with",4,"with","have a conversation"
"the first time when",4,"when","the first time"
"hours of the night",4,"night","hours of the"
"have a soft spot",4,"spot","have a soft"
"a soft spot for",4,"for","a soft spot"
"like the first time",4,"time","like the first"
"light at the end",4,"end","light at the"
"with people who have",4,"have","with people who"
"arriving at the hospital",4,"hospital","arriving at the"
"in a while so",4,"so","in a while"
"for a third straight",4,"straight","for a third"
"hi my name is",4,"is","hi my name"
"i highly recommend it",4,"it","i highly recommend"
"a two way street",4,"street","a two way"
"to the ground in",4,"in","to the ground"
"dawned on me that",4,"that","dawned on me"
"the loss of her",4,"her","the loss of"
"to put myself in",4,"in","to put myself"
"will never be forgotten",4,"forgotten","will never be"
"was so excited i",4,"i","was so excited"
"would have you believe",4,"believe","would have you"
"said it plans to",4,"to","said it plans"
"idea what i was",4,"was","idea what i"
"said at one point",4,"point","said at one"
"the bill of rights",4,"rights","the bill of"
"bill of rights and",4,"and","bill of rights"
"it's the fact that",4,"that","it's the fact"
"is the size of",4,"of","is the size"
"it may be a",4,"a","it may be"
"to come back on",4,"on","to come back"
"for information call or",4,"or","for information call"
"information call or visit",4,"visit","information call or"
"a lot of potential",4,"potential","a lot of"
"at one point he",4,"he","at one point"
"like it a lot",4,"lot","like it a"
"leading cause of death",4,"death","leading cause of"
"of the reason for",4,"for","of the reason"
"figured it would be",4,"be","figured it would"
"least a few of",4,"of","least a few"
"to the national weather",4,"weather","to the national"
"i don't think there's",4,"there's","i don't think"
"and none of them",4,"them","and none of"
"best known for his",4,"his","best known for"
"i heard one of",4,"of","i heard one"
"trying to wrap my",4,"my","trying to wrap"
"and all you can",4,"can","and all you"
"going to do for",4,"for","going to do"
"look on her face",4,"face","look on her"
"of the very few",4,"few","of the very"
"a break in the",4,"the","a break in"
"a few of those",4,"those","a few of"
"forward to seeing more",4,"more","forward to seeing"
"of his wife and",4,"and","of his wife"
"i know for sure",4,"sure","i know for"
"the centers for disease",4,"disease","the centers for"
"up with the name",4,"name","up with the"
"wanted to do a",4,"a","wanted to do"
"as far as to",4,"to","as far as"
"what to make of",4,"of","what to make"
"we are the only",4,"only","we are the"
"long as it is",4,"is","long as it"
"made it this far",4,"far","made it this"
"have a pair of",4,"of","have a pair"
"i have a pretty",4,"pretty","i have a"
"it was worth it",4,"it","it was worth"
"would have been in",4,"in","would have been"
"what is the difference",4,"difference","what is the"
"a little less than",4,"than","a little less"
"believe that it is",4,"is","believe that it"
"the rank and file",4,"file","the rank and"
"there is a certain",4,"certain","there is a"
"to show you guys",4,"guys","to show you"
"go to bed and",4,"and","go to bed"
"on the floor of",4,"of","on the floor"
"left in the first",4,"first","left in the"
"to deal with a",4,"a","to deal with"
"for the future of",4,"of","for the future"
"to help you understand",4,"understand","to help you"
"to use it in",4,"in","to use it"
"want to thank everyone",4,"everyone","want to thank"
"to say this is",4,"is","to say this"
"the process of being",4,"being","the process of"
"we have so many",4,"many","we have so"
"won't be the same",4,"same","won't be the"
"don't even want to",4,"to","don't even want"
"i can relate to",4,"to","i can relate"
"do the same and",4,"and","do the same"
"to have so many",4,"many","to have so"
"not only do we",4,"we","not only do"
"the last time they",4,"they","the last time"
"at least two of",4,"of","at least two"
"are among the most",4,"most","are among the"
"to get down to",4,"to","to get down"
"a new type of",4,"of","a new type"
"of people living in",4,"in","of people living"
"than the sum of",4,"of","than the sum"
"the sum of its",4,"its","the sum of"
"is a prime example",4,"example","is a prime"
"click on the picture",4,"picture","click on the"
"of the most influential",4,"influential","of the most"
"nothing more than to",4,"to","nothing more than"
"some of the songs",4,"songs","some of the"
"to god the father",4,"father","to god the"
"of our lord jesus",4,"jesus","of our lord"
"our lord jesus christ",4,"christ","our lord jesus"
"they think they can",4,"can","they think they"
"all but one of",4,"of","all but one"
"try to figure out",4,"out","try to figure"
"the cover of the",4,"the","the cover of"
"and i think he",4,"he","and i think"
"i like how they",4,"they","i like how"
"to turn a profit",4,"profit","to turn a"
"was raised in the",4,"the","was raised in"
